measure_name,value_set_name,value_set_oid,code,codeSystem,codeSystemName,codeSystemVersion,displayName
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.5XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to unusually large fetus, other fetus"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, not applicable or unspecified"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, fetus 1"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, fetus 2"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, fetus 3"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, fetus 4"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, fetus 5"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, other fetus"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, not applicable or unspecified"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, fetus 1"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, fetus 2"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, fetus 3"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, fetus 4"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, fetus 5"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, other fetus"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.8,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for disproportion of other origin
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion, unspecified"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.00,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unspecified congenital malformation of uterus, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.01,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unspecified congenital malformation of uterus, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.02,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unspecified congenital malformation of uterus, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.03,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unspecified congenital malformation of uterus, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.10,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for benign tumor of corpus uteri, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.11,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for benign tumor of corpus uteri, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.12,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for benign tumor of corpus uteri, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.13,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for benign tumor of corpus uteri, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.211,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for low transverse scar from previous cesarean delivery
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.212,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for vertical scar from previous cesarean delivery
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.219,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for unspecified type scar from previous cesarean delivery
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.29,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care due to uterine scar from other previous surgery
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.30,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for cervical incompetence, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.31,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for cervical incompetence, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.32,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for cervical incompetence, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.33,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for cervical incompetence, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.40,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of cervix, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.41,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of cervix, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.42,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of cervix, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.43,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of cervix, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.511,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for incarceration of gravid uterus, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.512,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for incarceration of gravid uterus, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.513,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for incarceration of gravid uterus, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.519,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for incarceration of gravid uterus, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.521,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for prolapse of gravid uterus, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.522,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for prolapse of gravid uterus, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.523,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for prolapse of gravid uterus, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.529,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for prolapse of gravid uterus, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.531,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for retroversion of gravid uterus, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.532,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for retroversion of gravid uterus, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.533,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for retroversion of gravid uterus, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.539,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for retroversion of gravid uterus, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.591,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of gravid uterus, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.592,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of gravid uterus, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.593,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of gravid uterus, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.599,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of gravid uterus, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.60,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vagina, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.61,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vagina, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.62,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vagina, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.63,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vagina, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.70,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vulva and perineum, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.71,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vulva and perineum, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.72,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vulva and perineum, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.73,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vulva and perineum, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.80,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of pelvic organs, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.81,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of pelvic organs, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.82,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of pelvic organs, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.83,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of pelvic organs, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.90,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of pelvic organ, unspecified, unspecified trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.91,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of pelvic organ, unspecified, first trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.92,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of pelvic organ, unspecified, second trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.93,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of pelvic organ, unspecified, third trimester"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, not applicable or unspecified"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 1"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 2"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 3"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 4"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 5"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.0XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) central nervous system malformation in fetus, other fetus"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, not applicable or unspecified"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 1"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 2"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 3"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 4"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 5"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.1XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) chromosomal abnormality in fetus, other fetus"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, not applicable or unspecified"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, fetus 1"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, fetus 2"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, fetus 3"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, fetus 4"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, fetus 5"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.2XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) hereditary disease in fetus, other fetus"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, not applicable or unspecified"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 1"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 2"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 3"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 4"
controlling_high_blood_pressure,Pregnancy,2.16.840.1.113883.3.526.3.378,O35.3XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 5"
